start_date,end_date,icd10_code,description,breakdown,usage
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,NA
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,1
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,42
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,80
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,61
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,13
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,16
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,23
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,13
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,12
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,74
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,57
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,22
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,24
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,15
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,7
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,8
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,4
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,2
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,6
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,NA
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,11
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,7
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,5
2016-04-01,2017-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,4
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,all_diagnoses,18285
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,main_diagnosis,252
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,male,12718
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,female,5567
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,gender_unknown,0
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_0,0
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_1_4,205
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_5_9,2335
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_10_14,3897
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_15,1131
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_16,960
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_17,918
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_18,880
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_19,830
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_20_24,3293
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_25_29,1637
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_30_34,714
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_35_39,519
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_40_44,375
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_45_49,219
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_50_54,110
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_55_59,71
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_60_64,33
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_65_69,22
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_70_74,7
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_75_79,1
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_80_84,5
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_85_89,5
2015-04-01,2016-03-31,F900,Disturbance of activity and attention,age_90plus,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,all_diagnoses,48
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,main_diagnosis,17
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,male,34
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,female,14
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,gender_unknown,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_0,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_1_4,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_5_9,5
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_10_14,10
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_15,3
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_16,2
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_17,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_18,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_19,4
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_20_24,15
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_25_29,5
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_30_34,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_35_39,1
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_40_44,2
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_45_49,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_50_54,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_55_59,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_60_64,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_65_69,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_70_74,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_75_79,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_80_84,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_85_89,0
2015-04-01,2016-03-31,F901,Hyperkinetic conduct disorder,age_90plus,1
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,all_diagnoses,48
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,main_diagnosis,4
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,male,40
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,female,8
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,gender_unknown,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_0,1
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_1_4,1
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_5_9,2
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_10_14,4
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_15,23
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_16,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_17,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_18,1
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_19,1
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_20_24,3
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_25_29,2
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_30_34,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_35_39,2
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_40_44,1
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_45_49,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_50_54,1
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_55_59,2
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_60_64,4
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_65_69,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_70_74,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_75_79,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_80_84,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_85_89,0
2015-04-01,2016-03-31,F908,Other hyperkinetic disorders,age_90plus,0
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,442
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,39
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",male,316
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",female,126
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,0
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,1
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,44
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,92
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,61
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,13
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,7
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,10
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,12
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,15
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,75
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,40
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,7
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,9
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,10
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,6
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,6
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,4
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,2
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,2
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,5
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,9
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,0
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,7
2015-04-01,2016-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,0
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,all_diagnoses,15704
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,main_diagnosis,261
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,male,11253
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,female,4450
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,gender_unknown,1
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_0,2
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_1_4,180
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_5_9,2222
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_10_14,3546
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_15,959
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_16,922
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_17,908
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_18,757
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_19,735
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_20_24,2553
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_25_29,1233
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_30_34,571
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_35_39,413
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_40_44,247
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_45_49,175
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_50_54,99
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_55_59,68
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_60_64,29
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_65_69,8
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_70_74,12
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_75_79,3
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_80_84,9
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_85_89,1
2014-04-01,2015-03-31,F900,Disturbance of activity and attention,age_90plus,3
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,all_diagnoses,68
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,main_diagnosis,12
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,male,55
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,female,13
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,gender_unknown,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_0,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_1_4,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_5_9,3
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_10_14,8
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_15,6
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_16,5
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_17,8
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_18,5
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_19,7
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_20_24,10
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_25_29,14
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_30_34,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_35_39,1
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_40_44,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_45_49,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_50_54,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_55_59,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_60_64,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_65_69,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_70_74,1
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_75_79,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_80_84,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_85_89,0
2014-04-01,2015-03-31,F901,Hyperkinetic conduct disorder,age_90plus,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,all_diagnoses,46
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,main_diagnosis,4
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,male,42
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,female,4
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,gender_unknown,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_0,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_1_4,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_5_9,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_10_14,26
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_15,7
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_16,1
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_17,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_18,1
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_19,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_20_24,4
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_25_29,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_30_34,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_35_39,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_40_44,3
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_45_49,1
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_50_54,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_55_59,2
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_60_64,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_65_69,1
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_70_74,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_75_79,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_80_84,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_85_89,0
2014-04-01,2015-03-31,F908,Other hyperkinetic disorders,age_90plus,0
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,455
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,49
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",male,331
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",female,124
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,0
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,0
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,63
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,77
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,57
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,13
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,16
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,6
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,16
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_19,17
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_20_24,68
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_25_29,27
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_30_34,21
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_35_39,8
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_40_44,10
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_45_49,5
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_50_54,4
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_55_59,7
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_60_64,4
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_65_69,5
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_70_74,14
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_75_79,4
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_80_84,1
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_85_89,11
2014-04-01,2015-03-31,F909,"Hyperkinetic disorder, unspecified",age_90plus,1
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,all_diagnoses,13374
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,main_diagnosis,235
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,male,9763
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,female,3608
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,gender_unknown,3
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_0,7
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_1_4,165
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_5_9,1983
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_10_14,3221
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_15,928
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_16,842
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_17,729
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_18,677
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_19,667
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_20_24,2078
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_25_29,895
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_30_34,436
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_35_39,261
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_40_44,188
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_45_49,115
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_50_54,75
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_55_59,32
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_60_64,14
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_65_69,12
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_70_74,7
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_75_79,2
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_80_84,1
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_85_89,0
2013-04-01,2014-03-31,F900,Disturbance of activity and attention,age_90plus,1
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,all_diagnoses,49
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,main_diagnosis,13
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,male,33
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,female,16
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,gender_unknown,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_0,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_1_4,1
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_5_9,4
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_10_14,6
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_15,2
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_16,6
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_17,4
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_18,2
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_19,2
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_20_24,9
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_25_29,7
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_30_34,1
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_35_39,1
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_40_44,2
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_45_49,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_50_54,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_55_59,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_60_64,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_65_69,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_70_74,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_75_79,2
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_80_84,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_85_89,0
2013-04-01,2014-03-31,F901,Hyperkinetic conduct disorder,age_90plus,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,all_diagnoses,48
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,main_diagnosis,6
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,male,37
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,female,11
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,gender_unknown,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_0,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_1_4,3
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_5_9,3
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_10_14,29
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_15,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_16,1
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_17,1
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_18,3
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_19,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_20_24,3
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_25_29,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_30_34,1
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_35_39,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_40_44,1
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_45_49,1
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_50_54,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_55_59,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_60_64,1
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_65_69,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_70_74,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_75_79,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_80_84,0
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_85_89,1
2013-04-01,2014-03-31,F908,Other hyperkinetic disorders,age_90plus,0
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",all_diagnoses,387
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",main_diagnosis,50
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",male,265
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",female,122
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",gender_unknown,0
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_0,0
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_1_4,59
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_5_9,72
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_10_14,60
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_15,9
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_16,14
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_17,11
2013-04-01,2014-03-31,F909,"Hyperkinetic disorder, unspecified",age_18,16
